,step,reward_value,episode_length_value,exploration_rate_value
0,10396,-20.700000762939453,3493.10009765625,0.9794158935546875
1,19684,-20.350000381469727,3612.89990234375,0.9610256552696228
2,28616,-20.299999237060547,3676.2333984375,0.9433403015136719
3,39080,-20.274999618530273,3707.47509765625,0.9226216077804565
4,47872,-20.200000762939453,3766.02001953125,0.9052134156227112
5,57220,-20.25,3767.5166015625,0.8867043852806091
6,67516,-20.200000762939453,3793.585693359375,0.8663183450698853
7,75356,-20.225000381469727,3761.77490234375,0.8507950901985168
8,85192,-20.244443893432617,3735.86669921875,0.8313198685646057
9,93872,-20.280000686645508,3726.659912109375,0.8141334652900696
10,102836,-20.190000534057617,3751.449951171875,0.7963846921920776
11,111932,-20.260000228881836,3721.280029296875,0.7783746123313904
12,120584,-20.25,3713.0400390625,0.7612437009811401
13,129628,-20.25,3697.14990234375,0.74333655834198
14,139652,-20.280000686645508,3671.639892578125,0.7234890460968018
15,148220,-20.25,3674.89990234375,0.7065243721008301
16,158348,-20.299999237060547,3640.719970703125,0.6864709854125977
17,166080,-20.309999465942383,3641.820068359375,0.6711615920066833
18,175632,-20.280000686645508,3667.469970703125,0.6522486209869385
19,185976,-20.270000457763672,3669.5,0.6317675113677979
20,195016,-20.31999969482422,3675.1201171875,0.6138682961463928
21,203724,-20.299999237060547,3714.3798828125,0.5966264605522156
22,213820,-20.329999923706055,3710.139892578125,0.5766363739967346
23,223528,-20.290000915527344,3740.429931640625,0.5574145317077637
24,232388,-20.290000915527344,3730.330078125,0.5398717522621155
25,241392,-20.270000457763672,3718.6298828125,0.5220438241958618
26,249928,-20.299999237060547,3709.06005859375,0.5051425695419312
27,259484,-20.329999923706055,3722.68994140625,0.48622167110443115
28,267780,-20.3700008392334,3702.199951171875,0.4697956144809723
29,276476,-20.389999389648438,3686.179931640625,0.45257753133773804
30,285740,-20.440000534057617,3664.159912109375,0.4342347979545593
31,294336,-20.459999084472656,3643.409912109375,0.4172147214412689
32,303848,-20.479999542236328,3636.830078125,0.39838096499443054
33,311528,-20.579999923706055,3574.47998046875,0.3831745684146881
34,321656,-20.610000610351562,3564.699951171875,0.3631211221218109
35,329620,-20.639999389648438,3574.780029296875,0.34735238552093506
36,338804,-20.639999389648438,3565.60009765625,0.32916808128356934
37,346616,-20.6299991607666,3542.18994140625,0.3137003183364868
38,356148,-20.639999389648438,3540.5,0.2948269546031952
39,363792,-20.65999984741211,3522.2900390625,0.2796918451786041
40,371960,-20.649999618530273,3485.3701171875,0.26351919770240784
41,380596,-20.649999618530273,3462.39990234375,0.24641992151737213
42,389500,-20.6299991607666,3467.469970703125,0.22879000008106232
43,398296,-20.6299991607666,3495.5400390625,0.2113739252090454
44,407456,-20.670000076293945,3464.530029296875,0.19323712587356567
45,414728,-20.700000762939453,3420.969970703125,0.1788385659456253
46,423984,-20.68000030517578,3418.760009765625,0.16051168739795685
47,431416,-20.68000030517578,3413.679931640625,0.14579631388187408
48,441116,-20.700000762939453,3407.43994140625,0.1265903264284134
49,448556,-20.68000030517578,3419.7099609375,0.11185912042856216
50,457768,-20.700000762939453,3421.050048828125,0.09361936151981354
51,465140,-20.68000030517578,3424.60009765625,0.07902280241250992
52,474612,-20.729999542236328,3395.169921875,0.06026823818683624
53,482660,-20.709999084472656,3393.199951171875,0.04433320090174675
54,491432,-20.690000534057617,3424.590087890625,0.026964640244841576
55,500512,-20.700000762939453,3425.419921875,0.009999999776482582
56,507344,-20.729999542236328,3405.93994140625,0.009999999776482582
57,516508,-20.729999542236328,3394.72998046875,0.009999999776482582
58,524020,-20.729999542236328,3376.3798828125,0.009999999776482582
59,533744,-20.75,3371.31005859375,0.009999999776482582
60,540600,-20.760000228881836,3380.64990234375,0.009999999776482582
61,549896,-20.770000457763672,3376.419921875,0.009999999776482582
62,557396,-20.719999313354492,3380.56005859375,0.009999999776482582
63,566368,-20.729999542236328,3351.22998046875,0.009999999776482582
64,574064,-20.690000534057617,3343.52001953125,0.009999999776482582
65,583544,-20.68000030517578,3353.639892578125,0.009999999776482582
66,592292,-20.649999618530273,3381.280029296875,0.009999999776482582
67,601232,-20.65999984741211,3394.3701171875,0.009999999776482582
68,609688,-20.59000015258789,3430.169921875,0.009999999776482582
69,619276,-20.510000228881836,3451.52001953125,0.009999999776482582
70,629440,-20.3799991607666,3535.699951171875,0.009999999776482582
71,638292,-20.350000381469727,3582.06005859375,0.009999999776482582
72,647876,-20.34000015258789,3613.949951171875,0.009999999776482582
73,657872,-20.229999542236328,3703.110107421875,0.009999999776482582
74,667092,-20.200000762939453,3730.169921875,0.009999999776482582
75,678616,-20.1299991607666,3788.679931640625,0.009999999776482582
76,687912,-20.079999923706055,3873.39990234375,0.009999999776482582
77,700520,-20.030000686645508,3972.60009765625,0.009999999776482582
78,711496,-20.010000228881836,4076.070068359375,0.009999999776482582
79,720072,-20.059999465942383,4104.56982421875,0.009999999776482582
80,729568,-20.18000030517578,4041.739990234375,0.009999999776482582
81,740716,-20.149999618530273,4088.260009765625,0.009999999776482582
82,749412,-20.190000534057617,4077.449951171875,0.009999999776482582
83,759064,-20.270000457763672,4029.64990234375,0.009999999776482582
84,768020,-20.290000915527344,4038.090087890625,0.009999999776482582
85,775908,-20.3799991607666,3974.989990234375,0.009999999776482582
86,786916,-20.3700008392334,3959.56005859375,0.009999999776482582
87,797052,-20.34000015258789,3910.929931640625,0.009999999776482582
88,805752,-20.350000381469727,3835.280029296875,0.009999999776482582
89,817948,-20.170000076293945,3892.97998046875,0.009999999776482582
90,829312,-19.979999542236328,4015.68994140625,0.009999999776482582
91,839484,-19.979999542236328,3984.679931640625,0.009999999776482582
92,848016,-19.920000076293945,3992.110107421875,0.009999999776482582
93,860916,-19.709999084472656,4108.93994140625,0.009999999776482582
94,872064,-19.6200008392334,4210.080078125,0.009999999776482582
95,884932,-19.440000534057617,4337.18017578125,0.009999999776482582
96,897680,-19.290000915527344,4400.77978515625,0.009999999776482582
97,912060,-19.040000915527344,4602.5498046875,0.009999999776482582
98,926096,-18.780000686645508,4755.10009765625,0.009999999776482582
99,940640,-18.709999084472656,4887.18994140625,0.009999999776482582
100,953708,-18.719999313354492,4970.9501953125,0.009999999776482582
101,968680,-18.59000015258789,5147.3798828125,0.009999999776482582
102,982868,-18.399999618530273,5402.66015625,0.009999999776482582
103,997816,-18.450000762939453,5444.1201171875,0.009999999776482582
104,1007916,-18.479999542236328,5440.10986328125,0.009999999776482582
105,1022396,-18.469999313354492,5518.31005859375,0.009999999776482582
106,1035300,-18.530000686645508,5571.990234375,0.009999999776482582
107,1046576,-18.700000762939453,5449.5400390625,0.009999999776482582
108,1059408,-18.90999984741211,5411.009765625,0.009999999776482582
109,1074848,-18.850000381469727,5425.06982421875,0.009999999776482582
110,1087200,-18.719999313354492,5396.16015625,0.009999999776482582
111,1100688,-18.770000457763672,5311.47998046875,0.009999999776482582
112,1118208,-18.670000076293945,5373.52001953125,0.009999999776482582
113,1133528,-18.450000762939453,5457.5400390625,0.009999999776482582
114,1148764,-18.209999084472656,5643.66015625,0.009999999776482582
115,1167036,-17.989999771118164,5798.77001953125,0.009999999776482582
116,1180116,-18.010000228881836,5801.43994140625,0.009999999776482582
117,1195664,-17.75,5986.39990234375,0.009999999776482582
118,1213620,-17.40999984741211,6144.1201171875,0.009999999776482582
119,1228816,-17.239999771118164,6186.3798828125,0.009999999776482582
120,1243208,-17.200000762939453,6182.9599609375,0.009999999776482582
121,1261136,-16.920000076293945,6412.18017578125,0.009999999776482582
122,1274004,-16.959999084472656,6294.47998046875,0.009999999776482582
123,1289276,-16.979999542236328,6288.7998046875,0.009999999776482582
124,1309016,-16.959999084472656,6291.47998046875,0.009999999776482582
125,1324468,-17.079999923706055,6337.81005859375,0.009999999776482582
126,1341648,-16.81999969482422,6514.0400390625,0.009999999776482582
127,1362140,-16.889999389648438,6647.39990234375,0.009999999776482582
128,1383064,-17.049999237060547,6755.18994140625,0.009999999776482582
129,1403084,-17.219999313354492,6962.3701171875,0.009999999776482582
130,1427752,-17.15999984741211,7374.509765625,0.009999999776482582
131,1448320,-17.31999969482422,7463.58984375,0.009999999776482582
132,1469228,-17.260000228881836,7859.580078125,0.009999999776482582
133,1495676,-17.43000030517578,8147.89990234375,0.009999999776482582
134,1516600,-17.399999618530273,8484.7099609375,0.009999999776482582
135,1541952,-17.360000610351562,8604.7802734375,0.009999999776482582
136,1560820,-17.440000534057617,8712.2900390625,0.009999999776482582
137,1581260,-17.389999389648438,8837.580078125,0.009999999776482582
138,1603028,-17.459999084472656,8815.740234375,0.009999999776482582
139,1621784,-17.350000381469727,8807.5703125,0.009999999776482582
140,1647560,-17.440000534057617,8811.4404296875,0.009999999776482582
141,1668920,-17.309999465942383,8928.2802734375,0.009999999776482582
142,1700600,-17.010000228881836,9178.669921875,0.009999999776482582
143,1727868,-16.8799991607666,9293.599609375,0.009999999776482582
144,1754756,-16.559999465942383,9442.0302734375,0.009999999776482582
145,1783356,-16.389999389648438,9557.4501953125,0.009999999776482582
146,1805476,-16.049999237060547,9731.58984375,0.009999999776482582
147,1833540,-15.6899995803833,10014.9296875,0.009999999776482582
148,1856420,-15.520000457763672,10187.5302734375,0.009999999776482582
149,1888304,-15.5600004196167,10466.759765625,0.009999999776482582
150,1917116,-15.300000190734863,10772.5595703125,0.009999999776482582
151,1948080,-15.199999809265137,11058.599609375,0.009999999776482582
152,1968800,-15.520000457763672,10829.3095703125,0.009999999776482582
153,1995644,-15.449999809265137,10837.2197265625,0.009999999776482582
154,2027712,-15.720000267028809,10844.349609375,0.009999999776482582
155,2057784,-15.699999809265137,11161.400390625,0.009999999776482582
156,2094356,-15.75,11453.990234375,0.009999999776482582
157,2119480,-16.010000228881836,11409.0,0.009999999776482582
158,2150092,-15.850000381469727,11698.0498046875,0.009999999776482582
159,2183344,-15.649999618530273,11889.41015625,0.009999999776482582
160,2207820,-15.800000190734863,11700.41015625,0.009999999776482582
161,2243372,-15.800000190734863,11815.5400390625,0.009999999776482582
162,2272888,-15.710000038146973,12049.919921875,0.009999999776482582
163,2307176,-15.550000190734863,12488.98046875,0.009999999776482582
164,2348344,-15.4399995803833,12783.2900390625,0.009999999776482582
165,2389796,-15.119999885559082,13101.5302734375,0.009999999776482582
166,2414372,-15.34000015258789,13006.8203125,0.009999999776482582
167,2449412,-15.210000038146973,13084.1796875,0.009999999776482582
168,2489636,-14.90999984741211,13598.599609375,0.009999999776482582
169,2529836,-14.960000038146973,13730.7998046875,0.009999999776482582
170,2570540,-14.510000228881836,14418.8095703125,0.009999999776482582
171,2607868,-14.300000190734863,14622.6103515625,0.009999999776482582
172,2648820,-14.149999618530273,15007.5595703125,0.009999999776482582
173,2694536,-13.970000267028809,15312.23046875,0.009999999776482582
174,2735504,-13.699999809265137,15463.4501953125,0.009999999776482582
175,2766960,-13.9399995803833,15209.8798828125,0.009999999776482582
176,2805040,-13.510000228881836,15639.990234375,0.009999999776482582
177,2844524,-13.329999923706055,16027.6796875,0.009999999776482582
178,2891156,-13.430000305175781,16043.759765625,0.009999999776482582
179,2937944,-12.970000267028809,16446.9609375,0.009999999776482582
180,2989816,-13.0,16745.0390625,0.009999999776482582
181,3027452,-13.079999923706055,16821.810546875,0.009999999776482582
182,3079788,-12.649999618530273,17225.19921875,0.009999999776482582
183,3134068,-12.520000457763672,17498.619140625,0.009999999776482582
184,3168120,-12.59000015258789,17576.33984375,0.009999999776482582
185,3213548,-12.319999694824219,17961.890625,0.009999999776482582
186,3254748,-12.539999961853027,17881.76953125,0.009999999776482582
187,3302972,-12.470000267028809,17954.58984375,0.009999999776482582
188,3339116,-12.489999771118164,17981.599609375,0.009999999776482582
189,3388404,-12.8100004196167,17886.4296875,0.009999999776482582
190,3433824,-12.75,17729.3203125,0.009999999776482582
191,3463088,-12.800000190734863,17465.720703125,0.009999999776482582
192,3502868,-13.09000015258789,16918.130859375,0.009999999776482582
193,3535124,-13.369999885559082,16360.9501953125,0.009999999776482582
194,3584460,-13.270000457763672,16484.1796875,0.009999999776482582
195,3630688,-13.130000114440918,16599.349609375,0.009999999776482582
196,3678740,-12.75,16922.400390625,0.009999999776482582
197,3731848,-12.239999771118164,17267.05078125,0.009999999776482582
198,3785008,-11.550000190734863,17688.560546875,0.009999999776482582
199,3836596,-10.9399995803833,18118.16015625,0.009999999776482582
200,3882764,-10.029999732971191,18076.029296875,0.009999999776482582
201,3929156,-8.579999923706055,18506.779296875,0.009999999776482582
202,3962448,-6.539999961853027,18591.939453125,0.009999999776482582
203,3989916,-3.690000057220459,18242.240234375,0.009999999776482582
204,4030724,-1.6299999952316284,17956.76953125,0.009999999776482582
205,4053800,1.1699999570846558,17068.890625,0.009999999776482582
206,4080640,3.9100000858306885,16183.91015625,0.009999999776482582
207,4124456,4.829999923706055,15911.16015625,0.009999999776482582
208,4145384,7.150000095367432,14661.419921875,0.009999999776482582
209,4172236,9.420000076293945,13541.490234375,0.009999999776482582
210,4197404,11.369999885559082,12641.25,0.009999999776482582
211,4219176,12.970000267028809,11857.48046875,0.009999999776482582
212,4246244,13.829999923706055,11325.099609375,0.009999999776482582
213,4275500,13.970000267028809,11349.849609375,0.009999999776482582
214,4304548,14.59000015258789,11010.66015625,0.009999999776482582
215,4322168,14.770000457763672,10794.4501953125,0.009999999776482582
216,4349764,14.600000381469727,10852.5703125,0.009999999776482582
217,4367312,16.309999465942383,9827.330078125,0.009999999776482582
218,4390412,16.110000610351562,9818.8203125,0.009999999776482582
219,4408280,16.420000076293945,9550.75,0.009999999776482582
220,4434168,16.5,9495.1103515625,0.009999999776482582
221,4452964,16.770000457763672,9349.9501953125,0.009999999776482582
222,4477140,16.979999542236328,9225.3203125,0.009999999776482582
223,4495016,17.3799991607666,8855.849609375,0.009999999776482582
224,4517164,17.760000228881836,8501.7998046875,0.009999999776482582
225,4535780,17.649999618530273,8572.83984375,0.009999999776482582
226,4558700,17.950000762939453,8350.16015625,0.009999999776482582
227,4576200,17.84000015258789,8405.0,0.009999999776482582
228,4595456,18.270000457763672,8234.5302734375,0.009999999776482582
229,4614460,18.239999771118164,8270.75,0.009999999776482582
230,4635328,18.40999984741211,8124.490234375,0.009999999776482582
231,4652828,18.3700008392334,8087.22998046875,0.009999999776482582
232,4676080,18.31999969482422,8032.27001953125,0.009999999776482582
233,4692608,18.290000915527344,8019.4501953125,0.009999999776482582
234,4715860,18.229999542236328,8034.14013671875,0.009999999776482582
235,4735888,18.260000228881836,8019.830078125,0.009999999776482582
236,4757280,18.329999923706055,8028.91015625,0.009999999776482582
237,4774720,18.450000762939453,8035.009765625,0.009999999776482582
238,4797996,18.34000015258789,8083.9501953125,0.009999999776482582
239,4816520,18.34000015258789,8110.14990234375,0.009999999776482582
240,4837484,18.309999465942383,8144.7998046875,0.009999999776482582
241,4856672,18.5,8088.66015625,0.009999999776482582
242,4874932,18.700000762939453,8020.47021484375,0.009999999776482582
243,4898256,18.530000686645508,8154.43994140625,0.009999999776482582
244,4916648,18.6299991607666,8107.9501953125,0.009999999776482582
245,4937160,18.799999237060547,8027.22998046875,0.009999999776482582
246,4955152,18.889999389648438,7988.509765625,0.009999999776482582
247,4975028,18.889999389648438,7951.830078125,0.009999999776482582
248,4993316,19.030000686645508,7942.39013671875,0.009999999776482582
